95	58,052434456928836%
96	58,42696629213483%
97	58,80149812734082%
98	59,176029962546814%
99	59,925093632958806%
100	60,67415730337079%
101	61,04868913857678%
102	61,04868913857678%
103	60,67415730337079%
104	59,55056179775281%
105	59,55056179775281%
106	60,2996254681648%
107	60,2996254681648%
108	59,925093632958806%
109	60,2996254681648%
110	60,2996254681648%
111	59,55056179775281%
112	59,55056179775281%
113	59,925093632958806%
114	60,2996254681648%
115	58,80149812734082%
116	58,80149812734082%
117	59,176029962546814%
118	59,176029962546814%
119	61,42322097378277%
120	61,04868913857678%
121	62,92134831460674%
122	62,172284644194754%
123	62,546816479400746%
124	62,172284644194754%
125	61,04868913857678%
126	62,546816479400746%
127	64,04494382022472%
128	61,79775280898876%
129	62,92134831460674%
130	63,29588014981273%
131	65,54307116104869%
132	65,54307116104869%
133	65,54307116104869%
134	65,54307116104869%
135	65,54307116104869%
136	65,54307116104869%
137	65,91760299625467%
138	66,66666666666666%
139	66,29213483146067%
140	68,16479400749064%
141	67,41573033707866%
142	66,66666666666666%
143	65,91760299625467%
144	66,66666666666666%
145	66,66666666666666%
146	65,91760299625467%
147	66,29213483146067%
148	65,91760299625467%
149	66,29213483146067%
150	66,66666666666666%
151	67,41573033707866%
152	66,29213483146067%
153	67,04119850187266%
154	67,79026217228464%
155	68,91385767790263%
156	68,16479400749064%
157	67,79026217228464%
158	67,79026217228464%
159	67,79026217228464%
160	67,79026217228464%
161	67,79026217228464%
162	68,16479400749064%
163	67,79026217228464%
164	68,16479400749064%
165	67,04119850187266%
166	67,41573033707866%
167	67,04119850187266%
168	67,41573033707866%
169	68,16479400749064%
170	68,91385767790263%
171	69,66292134831461%
172	68,91385767790263%
173	68,91385767790263%
174	69,66292134831461%
175	70,78651685393258%
176	71,16104868913857%
177	70,0374531835206%
178	69,28838951310861%
179	71,16104868913857%
180	71,91011235955057%
181	72,28464419475655%
182	70,78651685393258%
183	70,4119850187266%
184	71,16104868913857%
185	70,78651685393258%
186	70,4119850187266%
187	73,03370786516854%
188	74,90636704119851%
189	72,65917602996255%
190	73,03370786516854%
191	73,78277153558052%
192	73,40823970037454%
193	73,78277153558052%
194	74,53183520599251%
195	75,28089887640449%
196	75,65543071161048%
197	76,02996254681648%
198	75,65543071161048%
199	75,65543071161048%
200	74,90636704119851%
201	75,28089887640449%
202	74,53183520599251%
203	74,53183520599251%
204	77,15355805243446%
205	77,15355805243446%
206	77,52808988764045%
207	78,27715355805243%
208	78,27715355805243%
209	79,7752808988764%
210	79,7752808988764%
211	79,7752808988764%
212	78,65168539325843%
213	79,40074906367042%
214	79,40074906367042%
215	80,14981273408239%
216	81,64794007490637%
217	81,27340823970037%
218	82,02247191011236%
219	82,39700374531836%
220	82,02247191011236%
221	82,39700374531836%
222	82,39700374531836%
223	82,39700374531836%
224	82,39700374531836%
225	83,14606741573034%
226	82,77153558052434%
227	83,52059925093633%
228	83,14606741573034%
229	82,77153558052434%
230	81,64794007490637%
231	82,39700374531836%
232	80,52434456928839%
233	80,89887640449437%
234	80,89887640449437%
235	80,89887640449437%
236	81,64794007490637%
237	82,02247191011236%
238	80,89887640449437%
239	81,27340823970037%
240	82,02247191011236%
241	82,77153558052434%
242	82,77153558052434%
243	83,89513108614233%
244	83,52059925093633%
245	83,52059925093633%
246	83,89513108614233%
247	83,89513108614233%
248	84,6441947565543%
249	85,76779026217228%
250	86,14232209737828%
251	86,89138576779027%
252	88,01498127340824%
253	88,38951310861424%
254	86,89138576779027%
255	88,01498127340824%
256	88,38951310861424%
257	89,51310861423221%
258	89,51310861423221%
259	91,01123595505618%
260	92,13483146067416%
261	92,13483146067416%
262	91,76029962546816%
263	92,88389513108615%
264	94,00749063670412%
265	93,63295880149812%
266	92,13483146067416%
