454	72,48201438848922%
455	72,3021582733813%
456	72,48201438848922%
457	71,76258992805755%
458	72,12230215827337%
459	72,12230215827337%
460	72,12230215827337%
461	72,66187050359713%
462	72,84172661870504%
463	72,84172661870504%
464	73,02158273381295%
465	72,84172661870504%
466	72,84172661870504%
467	72,12230215827337%
468	72,12230215827337%
469	71,94244604316546%
470	72,66187050359713%
471	72,48201438848922%
472	73,02158273381295%
473	73,20143884892086%
474	73,20143884892086%
475	73,38129496402878%
476	73,20143884892086%
477	73,20143884892086%
478	73,20143884892086%
479	73,20143884892086%
480	73,20143884892086%
481	74,10071942446042%
482	73,92086330935251%
483	74,10071942446042%
484	74,28057553956835%
485	74,10071942446042%
486	74,64028776978418%
487	74,28057553956835%
488	74,28057553956835%
489	73,56115107913669%
490	73,20143884892086%
491	72,66187050359713%
492	72,84172661870504%
493	73,38129496402878%
494	73,7410071942446%
495	75,0%
496	74,46043165467626%
497	74,82014388489209%
498	75,17985611510791%
499	75,35971223021582%
500	76,07913669064749%
501	75,35971223021582%
502	75,71942446043165%
503	75,53956834532374%
504	75,0%
505	75,89928057553958%
506	76,07913669064749%
507	76,07913669064749%
508	76,97841726618705%
509	77,33812949640287%
510	78,23741007194245%
511	78,41726618705036%
512	78,23741007194245%
513	78,59712230215827%
514	78,77697841726618%
515	79,85611510791367%
516	78,9568345323741%
517	79,85611510791367%
518	80,39568345323741%
519	79,85611510791367%
520	80,39568345323741%
521	81,11510791366906%
522	80,75539568345323%
523	80,57553956834532%
524	80,2158273381295%
525	80,75539568345323%
526	81,4748201438849%
527	81,11510791366906%
528	81,4748201438849%
529	82,19424460431655%
530	82,19424460431655%
531	82,37410071942446%
532	82,37410071942446%
533	82,91366906474819%
534	83,63309352517986%
535	83,45323741007195%
536	83,63309352517986%
537	83,99280575539568%
538	83,99280575539568%
539	84,53237410071942%
540	85,07194244604317%
541	85,61151079136691%
542	85,431654676259%
543	85,07194244604317%
544	85,431654676259%
545	85,79136690647482%
546	86,51079136690647%
547	87,05035971223022%
548	87,41007194244604%
549	87,76978417266187%
550	87,94964028776978%
551	87,76978417266187%
552	87,94964028776978%
553	88,3093525179856%
554	89,92805755395683%
555	89,92805755395683%
